miRNA	0_CAD_10.10.Plume	0_CAD_11K2	0_CAD_12K1	0_CAD_12K2	0_CAD_12K3	0_CAD_16.11.K1	0_CAD_16.11.K2	0_CAD_18K1	0_CAD_20K1	0_CAD_20K2	0_CAD_22.11.K2	0_CAD_22.11.K3	0_CAD_23.11.K1	0_CAD_23K1	0_CAD_24K1	0_CAD_25K1	0_CAD_26K1	0_CAD_27K2	0_CAD_27K3	0_CAD_27K5	0_CAD_27K7	0_CAD_2K1	0_CAD_2K4	0_CAD_31K4	0_CAD_KGKONTR16	0_CAD_KGKONTR17	0_CAD_KGKONTR23	0_CAD_KGKONTR39	0_CAD_KGKONTR42	1_CAD_KG07	1_CAD_KG10	1_CAD_KG11	1_CAD_KG12	1_CAD_KG13	1_CAD_KG14	1_CAD_KG15	1_CAD_KG16	1_CAD_KG17	1_CAD_KG18	1_CAD_KG19	1_CAD_KG20	1_CAD_KG21	1_CAD_KG22	1_CAD_KG23	1_CAD_KG24	1_CAD_KG25	1_CAD_KG26	1_CAD_KG27	1_CAD_KG30	1_CAD_KG31	1_CAD_KG32	1_CAD_KG34	1_CAD_KG35	1_CAD_KG36	1_CAD_KG37	1_CAD_KG38	1_CAD_KG39	1_CAD_KG40	1_CAD_KG41	1_CAD_KG42	1_CAD_KG43	1_CAD_KG44	1_CAD_KG45	1_CAD_KG47	1_CAD_KG48	1_CAD_KG49	1_CAD_KG50	1_CAD_KG51	1_CAD_KG52	1_CAD_KG53	1_CAD_KG54	1_CAD_KG55	1_CAD_KG57	1_CAD_KG58	1_CAD_KG59	1_CAD_KG60	1_CAD_KG61	1_CAD_KG62	1_CAD_KG63	1_CAD_KG64	1_CAD_KG65	1_CAD_KG66	1_CAD_KG67	1_CAD_KG68	1_CAD_KG69	1_CAD_KG70	1_CAD_KG71	1_CAD_KG72	1_CAD_KG73	1_CAD_KG74	1_CAD_KG75	1_CAD_KG76	1_CAD_KG77	1_CAD_KG78	1_CAD_KG79	1_CAD_KG80	1_CAD_KG81	1_CAD_KG83	1_CAD_KG84	1_CAD_KG85	1_CAD_KG86	1_CAD_KG87	1_CAD_KG89	1_CAD_KG91	1_CAD_KG92	1_CAD_KG93	1_CAD_KG94	1_CAD_KG95	1_CAD_KG96	2_CAD_KP0261	2_CAD_KP0271	2_CAD_KP0281	2_CAD_KP0321	2_CAD_KP0331	2_CAD_KP0361	2_CAD_KP0371	2_CAD_KP0381	2_CAD_KP0391	2_CAD_KP0411	2_CAD_KP052	2_CAD_KP053	2_CAD_KP054	2_CAD_KP055	2_CAD_KP056	2_CAD_KP057	2_CAD_KP058	2_CAD_KP060	2_CAD_KP061	2_CAD_KP062	2_CAD_KP063	2_CAD_KP064	2_CAD_KP065	2_CAD_KP066	2_CAD_KP074	2_CAD_KP075	2_CAD_KP076	2_CAD_KP079
hsa-miR-7109-5p	0.00000	0.00000	0.00000	539.93125	5518.01167	20227.44232	2127.00000	0.00000	523.27457	2987.91124	0.00000	636.63926	0.00000	0.00000	0.00000	1216.62020	5044.18650	5104.79403	3818.79515	0.00000	0.00000	430.33405	0.00000	3105.69854	724.00000	772.59654	41.29012	111.90913	0.00000	171.30000	167.08987	1422.86080	0.00000	0.00000	0.00000	817.68563	0.00000	0.00000	0.00000	552.03952	0.00000	0.00000	0.00000	1588.09520	0.00000	0.00000	0.00000	0.00000	0.00000	2	0.00000	362.30000	0.00000	0.00000	1815.27186	0.00000	86.95800	649.44482	0.00000	0.00000	138.80000	353.37142	0.00000	0.00000	870.12858	0.00000	148.80000	4954.91570	0.00000	0.00000	107.61286	25.20000	0.00000	0.00000	0.00000	170.80000	0.00000	0.00000	621.89589	395.18032	0.00000	16.80000	0.00000	784.02590	295.89276	0.00000	585.61922	0.00000	190.87828	0.00000	0.00000	0.00000	0.00000	400.75648	278.85939	0.00000	0.00000	503.90000	57.18084	0.00000	527.52242	835.41386	0.00000	450.10000	661.80000	878.57276	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3143.97238	0.00000	0.00000	0.00000	34.02228	0.00000	0.00000	34.70000	0.00000	0.00000	1.09947	17.90000	0.00000	31	1.30000	0.00000	0.00000	0.00000	52.81656	11.50000	0.00000	0.00000	225.89879	0.00000
hsa-miR-7110-3p	1622.44756	623.40000	1288.73029	2815.51412	0.00000	0.00000	2114.60000	0.00000	0.00000	0.00000	263.20924	0.00000	0.00000	2146.44925	0.00000	1165.73497	0.00000	4443.33957	3376.16803	0.00000	528.87875	755.42043	630.35577	0.00000	0.00000	53975.74437	87.83725	952.18764	164.72911	375.20000	35.91270	1433.31109	0.00000	0.00000	0.00000	0.00000	770.07974	1164.57429	0.00000	1393.73262	634.67393	456.46891	0.00000	0.00000	869.61784	5041.03733	0.00000	0.00000	0.00000	25	191.77188	350.60000	294.87225	263.09291	450.78222	0.00000	0.00000	632.81502	288.70000	823.12359	0.00000	0.00000	0.00000	301.43361	253.83976	313.08355	85.50000	0.00000	0.00000	303.12854	0.00000	0.00000	0.00000	95.87118	341.78588	22.50000	100.50000	142.34180	757.85017	403.87661	0.00000	0.00000	0.00000	0.00000	41.84800	0.00000	1190.40655	0.00000	450.20768	0.00000	21.23495	676.64984	0.00000	0.00000	36.40418	0.00000	16.81077	173.00000	5496.85546	0.00000	73.85944	1167.29690	3.50000	0.00000	704.50000	70.11621	131.90000	84.00000	0.00000	0.00000	6.70000	25.33020	20.50000	647.56589	0.00000	1657.87470	22.00000	0.00000	2.77962	23.20000	53.20000	1316.90000	26.50000	21.05365	66.80000	59.50000	0	0.00000	36.99117	0.00000	0.00000	0.00000	32.30000	0.00000	0.00000	511.77022	59.98179
hsa-miR-7110-5p	0.00000	0.00000	333.65914	2177.71428	0.00000	5301.98443	1220.00000	0.00000	697.07701	0.00000	0.00000	4054.46251	0.00000	0.00000	0.00000	1359.98062	792.44629	4825.93238	870.26561	0.00000	1335.18680	188.36182	0.00000	0.00000	723.90000	315.10274	157.05312	0.00000	27.94637	203.80000	109.71765	1942.56971	0.00000	0.00000	0.00000	576.62258	0.00000	333.84192	0.00000	1707.84895	0.00000	0.00000	0.00000	2167.34636	0.00000	3527.94037	219.37548	93.40000	26.93306	0	0.00000	296.50000	0.00000	7.51323	1253.91544	128.00000	516.03241	497.61719	0.00000	0.00000	91.70000	284.97250	0.00000	498.67280	637.39278	137.90825	211.80000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	188.95016	0.00000	0.00000	21.40000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	418.77255	255.52813	0.00000	210.10811	0.00000	616.80378	510.16335	479.44010	0.00000	0.00000	151.87735	200.64318	0.00000	0.00000	368.40000	0.00000	0.00000	515.76157	1286.22655	0.00000	463.90000	479.40000	647.69554	0.00000	0.00000	0.00000	0.00000	0.00000	721.35397	28.20000	0.00000	0.00000	784.03557	0.00000	0.00000	14.95124	0.80000	72.70000	0.00000	0.00000	0.00000	17.30000	46.60000	14	0.00000	9.67452	0.00000	0.00000	0.00000	56.80000	0.00000	0.00000	587.56330	0.00000
hsa-miR-7111-3p	0.00000	73.00000	0.00000	1892.73259	125.54547	0.00000	2308.40000	0.00000	39.67286	0.00000	750.88367	3465.84098	3798.57507	1484.25826	301.94421	0.00000	0.00000	0.00000	7239.05843	239.00438	829.14934	1044.27048	1141.26376	0.00000	0.00000	873.08688	383.03140	0.00000	0.00000	0.00000	0.00000	68.04969	0.00000	0.00000	0.00000	164.43870	1388.84536	0.00000	0.00000	0.00000	0.00000	910.30775	91.24854	0.00000	0.00000	3506.71962	538.70429	0.00000	178.27737	0	0.00000	200.00000	0.00000	0.00000	1562.28540	0.00000	720.62958	0.00000	20.70000	852.20083	0.00000	419.41919	307.40035	0.00000	0.00000	0.00000	41.80000	0.00000	0.00000	0.00000	0.00000	0.00000	369.10000	0.00000	0.00000	0.00000	146.70000	0.00000	1144.92151	0.00000	48.11998	0.00000	0.00000	47.77131	0.00000	419.07534	435.75336	9.61862	393.91289	0.00000	661.64057	0.00000	3837.38971	0.00000	0.00000	0.00000	0.00000	134.50000	206.04407	0.00000	174.48865	0.00000	0.00000	378.40000	470.40000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	444.46510	27.10000	846.94658	0.00000	326.90284	25.00000	0.00000	26.32530	7.40000	0.00000	110.30000	0.00000	16.34089	11.30000	39.70000	13	0.00000	26.37221	0.00000	0.00000	0.00000	75.10000	30.43407	207.48927	1000.44931	0.00000
hsa-miR-7111-5p	0.00000	692.90000	897.54656	0.00000	4721.91455	4126.01264	401.90000	5333.98440	299.78628	0.00000	698.37176	3693.40504	5370.45253	0.00000	0.00000	84.52158	0.00000	4889.21683	2772.28066	0.00000	490.78368	792.00999	0.00000	328.18808	956.60000	15904.90969	316.53900	0.00000	150.30033	0.00000	74.91892	0.00000	0.00000	0.00000	0.00000	1243.12007	1346.40381	200.23226	1761.28571	0.00000	490.20195	325.83679	0.00000	0.00000	0.00000	1407.14781	0.00000	0.00000	122.78835	30	0.00000	342.60000	305.49665	0.00000	362.88763	0.00000	0.00000	0.00000	9.80000	1143.08079	0.00000	301.53893	0.00000	0.00000	0.00000	0.00000	185.90000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	155.84761	90.71322	0.00000	55.70000	0.00000	1272.58706	5.73207	656.62562	294.50000	2112.56411	0.00000	0.00000	0.00000	1021.02979	0.00000	0.00000	0.00000	226.47572	698.15850	0.00000	379.80740	405.85852	416.60000	815.75893	259.10000	0.00000	0.00000	251.43889	0.00000	0.00000	227.30000	614.60000	0.00000	0.00000	5847.10000	0.00000	0.00000	0.00000	538.02788	14.70000	1242.25591	30.80000	0.00000	46.30000	0.00000	0.00000	16.20000	49.10000	0.00000	5.00000	20.67654	59.80000	116.50000	0	0.90000	21.67928	0.00000	0.00000	40.22199	49.40000	513.88959	0.00000	839.90486	38.57243
hsa-miR-7112-3p	0.00000	0.00000	0.00000	1973.32025	1288.24878	0.00000	1375.20000	7038.98692	606.90284	0.00000	1010.03215	2302.47784	788.40387	4380.16799	0.00000	746.44573	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	7106.50071	472.80000	0.00000	264.18132	379.92872	0.00000	271.80000	0.00000	721.15968	0.00000	0.00000	0.00000	1645.35840	1114.43836	1896.43864	0.00000	2887.99287	0.00000	428.91366	1772.72963	0.00000	0.00000	134.46814	0.00000	0.00000	130.81737	7	0.00000	205.00000	0.00000	0.00000	0.00000	0.00000	952.93859	384.63825	0.00000	1151.94560	0.00000	383.67589	0.00000	0.00000	624.64042	0.00000	15.60000	0.00000	40.80000	0.00000	0.00000	0.00000	168.70000	0.00000	306.64761	0.00000	155.60000	0.00000	813.07105	217.74004	0.00000	541.50000	0.00000	458.36775	471.91578	1488.60255	1565.19046	195.82799	0.00000	0.00000	1303.28580	462.44254	130.06864	0.00000	444.27614	969.00000	0.00000	545.30000	0.00000	0.00000	0.00000	1150.67002	0.00000	0.00000	166.50000	799.71200	1968.00000	681.10000	734.00000	75.60000	38.60000	1051.03603	0.00000	586.44483	0.00000	0.00000	17.00000	40.79559	0.00000	0.00000	121.40000	37.60000	0.00000	0.75094	71.80000	14.40000	0	0.00000	15.42879	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	642.04520	39.41903
hsa-miR-7112-5p	0.00000	0.00000	0.00000	1811.29595	966.96846	12550.79590	2688.80000	5954.52232	120.51179	0.00000	830.86899	4041.58897	0.00000	26758.57480	0.00000	1719.64334	0.00000	0.00000	6334.24832	0.00000	0.00000	885.13031	0.00000	0.00000	0.00000	0.00000	154.94836	716.31446	0.00000	144.70000	94.13701	1027.61174	573.60710	4732.61699	0.00000	3067.15079	0.00000	2972.64168	819.60743	0.00000	241.90560	320.71717	1324.10134	0.00000	0.00000	2396.98697	0.00000	17.70000	147.04577	0	0.00000	368.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1098.35913	0.00000	0.00000	0.00000	543.30032	444.16644	0.00000	523.26994	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	51.03289	158.62283	0.00000	153.50000	0.00000	1186.06105	145.39361	0.00000	0.00000	2512.16625	397.09702	0.00000	0.00000	1485.24260	7.76971	230.94286	0.00000	0.00000	41.79738	0.00000	0.00000	0.00000	1337.70000	0.00000	968.20000	246.49493	0.00000	0.00000	76.56390	0.00000	385.10000	718.70000	0.00000	0.00000	306.40000	1246.30000	87.40000	43.60000	1000.80069	7.60000	224.40890	0.00000	322.96868	0.00000	0.00000	19.74700	7.50000	102.30000	142.90000	0.00000	11.04964	42.80000	84.30000	0	0.00000	9.09481	0.00000	2.60000	0.00000	0.00000	0.00000	265.09421	849.05732	40.54686
hsa-miR-7113-3p	0.00000	0.00000	2854.61267	1315.41209	1335.21796	0.00000	2810.50000	0.00000	341.77062	0.00000	0.00000	0.00000	0.00000	1006.33972	716.45790	0.00000	0.00000	0.00000	3343.92581	0.00000	181.95723	320.57949	0.00000	2376.78838	227.50000	0.00000	219.88808	1217.57890	0.00000	288.30000	2378.70317	821.55097	536.42617	0.00000	1389.20473	1718.16088	0.00000	0.00000	0.00000	0.00000	1180.14071	0.00000	1477.11924	0.00000	0.00000	0.00000	364.31143	65.20000	0.00000	24	0.00000	199.60000	0.00000	169.95093	1647.94647	0.00000	81.75379	0.00000	295.40000	0.00000	239.40000	559.79093	0.00000	0.00000	691.00726	0.00000	249.40000	0.00000	0.00000	0.00000	0.00000	0.00000	549.90000	0.00000	71.96711	0.00000	0.00000	113.36326	377.34829	378.69170	0.00000	0.50000	1767.45493	735.07060	521.81830	1537.40244	522.93620	137.69599	0.00000	0.00000	969.91177	2895.82821	0.00000	1256.03002	358.78301	51.80000	0.00000	735.10000	0.00000	0.00000	0.00000	1083.60069	0.00000	139.10000	600.50000	633.35503	0.00000	0.00000	0.00000	58.30000	0.00000	501.40070	13.60000	1640.07539	17.00000	1449.89584	35.90000	0.00000	0.00000	16.50000	16.60000	61.80000	0.00000	30.69470	34.80000	89.40000	0	0.00000	10.19012	0.00000	0.00000	0.00000	0.00000	397.70510	206.41660	543.07619	66.68990
hsa-miR-7113-5p	0.00000	0.00000	0.00000	4395.52862	0.00000	20649.19688	0.00000	0.00000	0.00000	0.00000	895.66669	4412.12973	0.00000	874.17583	0.00000	0.00000	0.00000	158.82588	614.49259	0.00000	2853.72414	1386.10593	0.00000	0.00000	496.90000	612.72152	213.80952	0.00000	238.66778	377.40000	0.00000	2224.66291	1585.01261	0.00000	0.00000	0.00000	179.11780	106.31684	1119.29863	0.00000	0.00000	537.57029	624.44065	0.00000	0.00000	0.00000	0.00000	0.00000	37.72118	0	0.00000	168.20000	0.00000	0.00000	0.00000	735.70000	0.00000	543.24729	357.50000	870.91944	0.00000	10.65772	77.64266	306.67889	436.74710	0.00000	0.00000	0.00000	11.50000	4477.42762	0.00000	12.10000	548.60000	402.24673	67.51476	525.50000	160.60000	298.05507	24.23861	0.00000	176.94069	302.00000	0.00000	0.00000	0.00000	0.00000	420.73674	0.00000	372.30374	768.03883	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	760.70000	271.03166	0.00000	459.80632	849.37652	0.00000	300.80000	41.60000	396.34719	231.80000	718.20000	1016.20000	0.00000	14.30000	249.47273	26.10000	976.44152	0.00000	1786.83485	35.10000	0.00000	29.53766	20.90000	134.10000	0.00000	2.40000	0.00000	6.90000	0.00000	0	22.60000	21.47570	69.67694	0.00000	0.00000	25.90000	0.00000	39.67263	769.55774	103.11067
hsa-miR-7114-3p	0.00000	0.00000	0.00000	0.00000	0.00000	18699.64618	0.00000	4330.06929	177.82645	6032.41177	723.70172	5776.39852	0.00000	2128.87880	0.00000	1412.77536	0.00000	5291.36405	3923.07673	0.00000	3103.93168	780.77391	0.00000	0.00000	0.00000	286.36463	418.08256	399.47403	0.00000	0.00000	163.59716	0.00000	0.00000	0.00000	0.00000	4717.79450	632.16976	57459.97090	2006.12624	0.00000	428.06453	908.92417	907.82201	0.00000	0.00000	0.00000	95.47398	0.00000	193.13466	25	0.00000	68.20000	0.00000	0.00000	1968.19319	246.10000	0.00000	0.00000	172.50000	275.68469	0.00000	431.79716	515.98528	0.00000	759.95373	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	6.90000	0.00000	0.00000	0.00000	144.30000	97.70000	3.59275	1013.08522	0.00000	0.00000	136.30000	3667.02844	188.03252	0.00000	1595.52133	14198.04217	0.00000	405.70378	464.95253	0.00000	0.00000	25.39739	1214.11936	0.00000	0.00000	0.00000	157.20000	420.09400	0.00000	0.00000	201.23773	0.00000	0.00000	451.10000	0.00000	4.30000	266.20000	0.00000	0.00000	40.70000	316.62667	25.70000	3219.86202	0.00000	99.35747	37.80000	0.00000	0.00000	7.20000	141.10000	132.90000	0.00000	3.97202	28.80000	105.40000	0	0.00000	19.92636	45.83411	0.00000	73.65619	52.80000	0.00000	0.00000	0.00000	31.84613
hsa-miR-7114-5p	33063.21461	611.60000	145.73981	2116.32791	0.00000	0.00000	2749.50000	0.00000	393.75290	0.00000	0.00000	1526.94414	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2045.20466	0.00000	1451.10778	0.00000	0.00000	1324.50000	26.82297	0.00000	0.00000	0.00000	2908.90000	69.60133	1350.94005	2099.25708	0.00000	2199.66162	0.00000	0.00000	0.00000	324.01948	0.00000	1509.08729	0.00000	1907.90345	1004.97634	839.12497	1384.26331	0.00000	0.00000	245.13715	19	102.58271	401.10000	0.00000	0.00000	1403.79861	0.00000	0.00000	556.29112	0.00000	0.00000	0.00000	153.26217	301.90206	0.00000	758.24376	0.00000	275.10000	0.00000	0.00000	0.00000	0.00000	0.00000	234.10000	0.00000	185.68970	0.00000	165.30000	0.00000	859.61273	0.00000	11.01339	0.00000	0.00000	0.00000	0.00000	134.68023	813.22555	179.27657	12959.46739	0.00000	0.00000	1013.96484	0.00000	107.83686	153.01442	0.00000	0.00000	0.00000	0.00000	0.00000	146.37413	552.43930	0.00000	124.80000	307.70000	308.27683	0.00000	0.00000	0.00000	0.00000	44.60000	0.00000	22.60000	961.47380	0.00000	1560.73152	0.00000	0.00000	0.00000	5.40000	40.30000	103.10000	0.00000	0.07492	0.00000	83.90000	31	0.00000	20.42289	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	822.47146	46.49627
hsa-miR-711	0.00000	0.00000	2953.21235	4120.71338	0.00000	0.00000	1522.20000	837.81529	0.00000	0.00000	321.60230	2268.90994	0.00000	1299.89913	96.80617	512.38321	0.00000	0.00000	682.88570	0.00000	1341.82610	0.00000	0.00000	4906.16009	0.00000	0.00000	102.90859	0.00000	6.09256	5.10000	128.93301	0.00000	0.00000	0.00000	0.00000	0.00000	1096.86477	0.00000	0.00000	0.00000	0.00000	349.96829	0.00000	0.00000	0.00000	0.00000	366.91446	18.90000	76.99108	27	0.00000	237.60000	73.18728	0.00000	376.20706	0.00000	304.45663	135.42743	0.00000	1099.33662	0.00000	132.21726	93.88568	0.00000	344.79990	121.03653	78.60000	0.00000	0.00000	0.00000	0.00000	73.00000	0.00000	0.00000	0.00000	170.90000	28.60000	0.00000	14215.97388	0.00000	0.00000	399.60000	1948.33016	772.63922	0.00000	9701.27315	319.61103	103.02050	0.00000	0.00000	0.00000	589.32009	132.60810	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	176.57794	0.00000	667.20000	0.00000	51.40000	0.00000	1017.26322	9.90000	1150.88779	0.00000	579.10355	39.80000	2.47846	20.30366	0.10000	46.90000	65.20000	20.40000	0.00000	0.00000	0.00000	0	20.40000	12.36428	120.97316	0.00000	0.00000	6.30000	0.00000	51.50935	303.72630	0.00000
hsa-miR-7150	4464.53706	0.00000	3417.91575	3349.59263	150.56620	2882.55596	2793.80000	0.00000	254.41440	629.85038	249.24986	925.62347	0.00000	1768.63859	0.00000	1383.90371	0.00000	0.00000	756.18209	0.00000	2592.40761	181.66789	342.07475	0.00000	965.40000	0.00000	0.00000	1030.89820	277.78019	181.40000	54.97967	1800.46607	0.00000	404.10732	281.15559	1077.25045	1391.26917	0.00000	0.00000	0.00000	0.00000	230.27018	0.00000	0.00000	0.00000	2357.13765	0.00000	0.00000	0.00000	24	61.34881	169.10000	296.64025	0.00000	5110.39209	0.00000	74.16305	134.79378	0.00000	368.56707	0.00000	0.00000	258.21252	0.00000	288.60665	367.95476	0.00000	0.00000	0.00000	0.00000	33.76218	0.00000	0.00000	258.13238	367.27264	0.00000	115.30000	53.64991	0.00000	270.82575	0.00000	0.00000	0.00000	222.70790	19.26299	0.00000	1251.85865	0.00000	382.92241	200.16364	331.92360	0.00000	196.13208	161.57996	238.06438	0.00000	0.00000	829.00000	156.64311	0.00000	644.08677	1439.46953	70.00000	109.20000	347.00000	957.68154	0.00000	0.00000	0.00000	80.90000	0.00000	734.35968	28.80000	0.00000	0.00000	625.96703	33.60000	53.87197	30.98327	10.70000	16.10000	9.30000	0.00000	20.12289	51.40000	108.70000	0	0.00000	36.32915	0.00000	0.00000	0.00000	18.20000	272.21664	294.74651	546.91931	0.00000
hsa-miR-7151-3p	0.00000	0.00000	1915.49259	1479.35576	0.00000	8811.35275	0.00000	643.64410	78.89134	0.00000	612.96768	2071.76750	0.00000	229.04269	0.00000	191.13972	3947.59681	2378.59247	1567.04593	0.00000	0.00000	898.31468	1685.15656	0.00000	0.00000	0.00000	47.89201	0.00000	0.51258	0.00000	154.92231	0.00000	771.71829	0.00000	0.00000	2617.54884	353.54000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2021.63725	1376.58077	3467.29290	0.00000	0.00000	0.00000	6	0.00000	400.60000	0.00000	0.00000	1662.17114	0.00000	78.44703	786.41020	0.00000	47.46108	0.00000	0.00000	0.00000	0.00000	540.14740	262.84148	243.40000	0.00000	0.00000	0.00000	101.21550	0.00000	0.00000	0.00000	184.66341	39.20000	115.30000	0.00000	0.00000	65.25712	0.00000	0.00000	778.21052	410.16437	0.00000	2165.58121	1312.46974	0.00000	128.78293	0.00000	234.67014	0.00000	319.08449	0.00000	0.00000	0.00000	0.00000	409.40000	0.00000	0.00000	577.87651	0.00000	0.00000	485.60000	603.20000	807.01825	90.50000	0.00000	0.00000	0.00000	5.80000	212.90226	0.00000	0.00000	0.00000	490.01008	20.30000	2.23643	26.86351	6.60000	0.00000	35.40000	7.80000	0.00000	72.40000	58.20000	0	0.00000	13.06168	0.00000	0.00000	0.00000	8.20000	2672.83153	0.00000	582.72984	28.45813
hsa-miR-7151-5p	292.54067	0.00000	1827.87503	3418.46058	0.00000	0.00000	1701.10000	826.78000	0.00000	744.90838	0.00000	5044.45927	0.00000	0.00000	562.67136	872.13809	0.00000	1686.92525	4781.84632	0.00000	30026.24319	682.34910	0.00000	2575.05078	479.60000	235.65869	278.59898	59.27738	0.00000	262.90000	129.00051	213.10102	0.00000	0.00000	0.00000	0.00000	0.00000	144.65652	647.93893	0.00000	403.67776	1142.16050	1875.48821	0.00000	0.00000	370.33493	0.00000	0.00000	190.63533	0	171.95934	291.80000	0.00000	0.00000	99.37994	199.60000	659.15886	0.00000	281.00000	115.62678	2.90000	465.73765	201.94957	334.99630	359.92264	0.00000	63.80000	130.60388	0.00000	0.00000	0.00000	56.20000	198.50000	0.00000	247.08212	14.60000	130.40000	60.22454	406.22939	150.31354	0.00000	269.60000	0.00000	0.00000	0.00000	18.97127	1423.27600	150.18086	0.00000	0.00000	557.53752	1701.38528	0.00000	0.00000	130.61915	622.80000	0.00000	244.30000	0.00000	26.39896	0.00000	601.78700	473.90000	156.70000	562.60000	0.00000	0.00000	253.50000	0.00000	0.00000	16.00000	0.00000	26.10000	148.75087	0.00000	0.00000	0.00000	0.00000	7.47949	16.50000	35.60000	39.00000	0.00000	34.17748	25.30000	37.50000	0	13.10000	0.00000	43.80125	4.60000	29.82116	19.10000	0.00000	60.87196	98.58009	718.65025
hsa-miR-7152-3p	0.00000	75.80000	1737.09820	0.00000	0.00000	19940.05094	1467.10000	0.00000	604.54755	0.00000	427.22832	410.91879	5515.28828	2323.28027	434.84430	592.91563	0.00000	0.00000	1088.39664	1888.66988	2862.38197	304.14198	0.00000	0.00000	1337.40000	0.00000	0.00000	632.84497	191.41774	181.20000	0.00000	1370.75974	1206.90290	2818.02262	528.15678	1592.82657	1023.43605	0.00000	0.00000	0.00000	380.54239	0.00000	0.00000	0.00000	240.68752	0.00000	0.00000	0.00000	174.35425	18	0.00000	241.30000	23.64783	0.00000	148.60723	0.00000	0.00000	169.79014	0.00000	706.35808	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	23.30987	0.00000	535.50000	170.77487	217.88097	93.20000	100.70000	56.08598	0.00000	94.59518	0.00000	430.70000	0.00000	416.13772	0.00000	0.00000	0.00000	70.25968	147.06849	0.00000	1376.30073	0.00000	0.00000	830.04686	330.81446	0.00000	0.00000	844.40000	371.55247	0.00000	717.94846	208.56302	0.00000	26.70000	586.40000	585.00414	0.00000	195.90000	22.80000	0.00000	48.90000	525.99500	18.50000	1373.93201	255.30000	0.00000	8.60000	21.00062	0.00000	19.40000	123.50000	114.40000	5.90000	24.22498	0.00000	10.70000	0	0.80000	28.75374	0.00000	0.00000	0.00000	46.00000	0.00000	156.83088	1103.82165	7.00119
hsa-miR-7152-5p	0.00000	0.00000	3072.26311	631.98615	0.00000	11267.77671	2604.20000	1608.64904	373.20053	0.00000	0.00000	0.00000	0.00000	2243.89409	0.00000	0.00000	153553.99596	0.00000	0.00000	0.00000	2028.70442	0.00000	0.00000	0.00000	711.10000	0.00000	261.80398	0.00000	91.38658	195.40000	163.75707	599.30500	0.00000	0.00000	0.00000	1732.14045	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	504.73873	0.00000	168.84982	2096.34745	0.00000	0.00000	0.00000	21	0.00000	307.50000	0.00000	0.00000	1250.96002	0.00000	0.00000	784.04163	162.90000	1054.19966	0.00000	0.00000	0.00000	484.72512	463.15396	22.77921	257.80000	0.00000	0.00000	0.00000	0.00000	13.90000	279.70000	0.00000	0.00000	34.40000	32.20000	0.00000	0.00000	234.79793	0.00000	0.00000	1215.20305	0.00000	211.55643	818.20535	460.18361	0.00000	78.96169	0.00000	116.01238	0.00000	0.00000	261.75545	0.00000	0.00000	0.00000	441.50000	0.00000	0.00000	852.20834	546.08179	0.00000	0.00000	652.20000	585.59382	0.00000	0.00000	0.00000	118.90000	0.00000	0.00000	27.50000	647.17266	0.00000	0.00000	45.00000	0.00000	0.00000	0.00000	11.80000	0.00000	0.00000	0.00000	7.30000	21.80000	0	5.40000	35.67513	11.76202	0.00000	0.00000	0.00000	0.00000	257.16963	115.08871	84.90407
